is_goal,play_pattern.name,position.name,shot.type.name,shot.technique.name,shot.body_part.name,location.x,location.y,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,distance.ToD1,distance.ToD2,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea
0,From Corner,Right Center Back,Open Play,Normal,Head,111.4,41.6,118.6,40.2,8.74757109145161,1.414213562373101,100.53918372862825,98.13010235415601,2.409081374472237,12.077351548307844,7.3348483283568875,3.373857937233392,2.6253769909647495,0.4472135954999484,3.3241540277189294,6,7,3,2,46.400000000000006
0,From Throw In,Left Defensive Midfield,Open Play,Volley,Right Foot,92.7,36.6,115.5,40.6,27.510906927980397,4.539823785126467,82.90081583127444,97.59464336859149,14.693827537317048,25.339172797909082,23.148218073968458,0.587473643523017,0.12499023551926018,6.907966415668214,8.000624975587845,4,7,1,1,55.85999999999994
0,From Corner,Center Forward,Open Play,Normal,Head,115.2,44,119,40.6,6.248199740725322,1.1661903789690609,129.80557109226524,120.96375653207356,8.841814560191679,9.626906891787096,5.099019513592782,2.2737667230431375,1.7311355034170326,0.6708203932499369,4.15932686861708,2,6,2,2,16.329999999999984
0,From Free Kick,Left Midfield,Free Kick,Normal,Right Foot,91.3,42,118.7,41.2,28.769602013236128,1.769180601295413,93.98629284366096,132.70938995736162,38.72309711370066,21.923396566777242,27.411676344215074,0.7963581704553081,0.10274394364777341,9.73293378175358,9.914131328563283,6,9,1,2,0.8399999999999933
0,From Free Kick,Center Attacking Midfield,Open Play,Normal,Right Foot,107,34.7,115.8,36.7,14.038874598770372,5.341348144429458,67.81965569798277,51.84277341263098,15.976882285351785,19.932633173353537,9.02441133814278,1.0017183931215656,0.5058312589758132,2.3409399821439267,5.345091205957099,2,6,2,2,150.40999999999985
0,From Free Kick,Left Back,Free Kick,Normal,Left Foot,94.5,51.8,118.4,39.1,28.097864687552324,1.8357559750685764,114.83210876235141,60.64224645720868,54.18986230514273,25.478293560022433,27.06473720544872,0.763732636273182,0.3146470255785581,10.815729286552985,11.085576214162254,5,10,4,1,15.389999999999933
0,Regular Play,Left Wing,Open Play,Normal,Left Foot,117.4,30.6,118.6,35.8,9.752948272189284,4.4271887242357355,15.461217740441873,18.43494882292207,2.9737310824801977,23.674648615274915,5.336665625650527,0,0,-1.1401754250991465,-6.11310068623117,0,0,0,1,82.07999999999994
0,Regular Play,Left Wing,Open Play,Normal,Left Foot,99.9,41.7,115.7,39.6,20.171762441591458,4.318564576337834,94.83440630626326,84.68545433005526,10.148951976207996,18.792239516694195,15.93894601283284,1.0389329969983638,0,3.041381265149103,6.484597134749386,3,7,0,1,58.850000000000016
0,From Goal Kick,Center Forward,Open Play,Normal,Head,114.4,38.6,119,41.7,5.772347875864718,1.9723082923316044,75.96375653207355,149.53445508054017,73.57069854846662,9.946287852531785,5.547071299343461,1.2204028109275864,0,1,7.877182237323187,1,3,0,2,32.7699999999999
0,From Goal Kick,Center Forward,Open Play,Normal,Left Foot,93.5,30.6,115.6,38.4,28.11778796420515,4.681879964287856,70.4695398698822,70.01689347810003,0.45264639178216726,21.30795285726051,23.436083290515924,0.679432293164639,0,4.801041553663124,5.966573556070517,2,5,0,1,76.95999999999975
